X1,Y1,Z1
0.315482538,-4.695208901,0.239669997
1.239896069,-4.906566375,0.16236875
2.197147869,-4.93831918,0.147869107
3.141125855,-4.774250171,0.162295411
4.026858842,-4.406262786,0.198901421
4.808756533,-3.835022532,0.261875612
5.44072343,-3.070781102,0.362621893
5.876844672,-2.134175358,0.518322809
6.07280527,-1.056885412,0.746333815
5.989619042,0.118145779,1.046229159
5.602537224,1.337730447,1.366335455
4.915917593,2.54204258,1.581754078
3.974852083,3.67154616,1.548971417
2.854961689,4.674941158,1.240730428
1.628366027,5.512886696,0.803108506
0.337182909,6.15503542,0.427829805
-1.000155033,6.574604826,0.201659837
-2.365058298,6.746152685,0.098727043
-3.724294359,6.647490754,0.05990751
-5.030509994,6.263125765,0.045325342
-6.228697467,5.58708093,0.038496081
-7.261798108,4.624626841,0.034443007
-8.074459271,3.393186252,0.031825028
-8.615901277,1.922636826,0.030211058
-8.842493774,0.255077123,0.029423991
-8.720165951,-1.555944426,0.029405331
-8.226594568,-3.446740909,0.030190401
-7.353075834,-5.345325834,0.031920849
-6.105985328,-7.173745567,0.034893516
-4.507742013,-8.850849476,0.039674655
-2.597216115,-10.29542312,0.047361401
-0.429565371,-11.42959464,0.060222558
1.92441138,-12.18242349,0.083443915
4.379009535,-12.49361684,0.130559712
6.832926003,-12.31748636,0.243237896
9.160563316,-11.62796715,0.577119127
11.16188165,-10.42894472,1.841742398
12.28458763,-8.792789719,7.683291036
10.4144993,-7.039531078,31.00004365
2.870041243,-6.137318839,47.72206889
-2.39495853,-6.679873526,17.14370393
-2.725524096,-7.787862898,3.778897615
-1.463110777,-8.85267174,0.980235711
0.273240818,-9.682497372,0.380515088
2.207723789,-10.19406406,0.244517933
4.219447737,-10.33436627,0.247992704
6.208507614,-10.06828428,0.354763708
8.063267569,-9.379476221,0.670781071
9.623264117,-8.277482378,1.636671459
10.54943688,-6.820310836,4.911070906
9.907027498,-5.191574466,15.21611388
6.103950899,-3.872450789,30.60791795
0.985181698,-3.460961447,23.19117749
-1.287570925,-3.816695284,8.194225659
-1.406177589,-4.41962725,2.382992356
-0.744380152,-5.000360209,0.775079097
0.202339967,-5.45584827,0.330077136
1.274245663,-5.736061355,0.201336161
2.396070795,-5.809487785,0.172158073
3.511161484,-5.655354437,0.186629192
4.565394174,-5.262637548,0.235281471
5.50315288,-4.630808576,0.329309403
6.265769931,-3.771141275,0.499296386
6.789531455,-2.708463593,0.80219286
7.002948243,-1.483560003,1.322042334
6.828080847,-0.15607537,2.124102355
6.201738494,1.194284751,3.099148408
5.134394487,2.474642807,3.782224234
3.768681107,3.600130363,3.600098765
2.325083777,4.519079397,2.59011462
0.949521165,5.216304707,1.426119882
-0.342798659,5.691820018,0.628818737
-1.591635513,5.941463474,0.24397784
-2.817225693,5.953717455,0.101969269
-4.003573019,5.715760428,0.058124797
-5.111463735,5.219751098,0.044367333
-6.092547309,4.466503584,0.038576517
-6.89722231,3.467164051,0.035253567
-7.478638611,2.243835862,0.033172247
-7.7953351,0.829591175,0.03200629
-7.813485775,-0.732017029,0.031647621
-7.508935863,-2.387926652,0.032092106
-6.868985686,-4.077013186,0.033431059
-5.893841922,-5.731988769,0.035879615
-4.597656724,-7.281711784,0.03984906
-3.009090834,-8.653846796,0.046106288
-1.171365022,-9.777799315,0.056135764
0.858179624,-10.5878415,0.073027883
3.008856298,-11.02635416,0.103898226
5.197179502,-11.04717049,0.1673447
7.32514248,-10.61924078,0.319856863
9.267893657,-9.731766089,0.763567212
10.81277264,-8.406041767,2.335321405
11.37894757,-6.738124301,8.571369368
9.181418861,-5.058853728,27.53341717
2.970282502,-4.149119559,36.80749863
-1.451940074,-4.392756318,15.18290623
-2.180728762,-5.157177067,3.913769661
-1.498914684,-5.959943597,1.065406101
-0.366631308,-6.630487459,0.384001667
0.954483998,-7.096919409,0.208726908
2.36336552,-7.315330744,0.171501918
3.789828006,-7.255269366,0.190223739
5.166406077,-6.897974444,0.25708416
6.4207643,-6.237634005,0.403504955
7.469304349,-5.284010714,0.721495986
8.20214849,-4.067310297,1.438845047
8.44840061,-2.648401302,3.046918389
7.932110697,-1.13882171,6.186349187
6.371163549,0.278282485,10.14308465
3.992233062,1.387295991,11.05930382
1.738740775,2.084920435,7.470443683
0.211712239,2.441474775,3.47451825
-0.740436115,2.573534254,1.297641947
-1.414621445,2.550733987,0.444199658
-1.967235741,2.400035231,0.164930736
-2.445339758,2.13050893,0.083027068
-2.848825363,1.747813108,0.059871367
-3.162400413,1.259968527,0.052698455
-3.367966058,0.679215413,0.049936321
-3.44908243,0.022396712,0.048765481
-3.392831476,-0.689237141,0.04856278
-3.190886296,-1.430529054,0.049233343
-2.840282011,-2.173143667,0.050837563
-2.34398443,-2.886492355,0.053527028
-1.71125249,-3.538828611,0.057556186
-0.957772897,-4.098482224,0.063325678
-0.105549019,-4.53519394,0.071459801
0.817463092,-4.821506494,0.082938494
1.777963842,-4.934164396,0.099322541
2.738136182,-4.855474711,0.123137024
3.656636161,-4.574585626,0.158511233
4.489665056,-4.088650093,0.212182218
5.192023838,-3.403858749,0.29483136
5.718106477,-2.536342192,0.422074752
6.023084665,-1.512927801,0.612547815
6.065362836,-0.37160947,0.877093902
5.812734414,0.838782827,1.192221646
5.25468179,2.060831641,1.467458869
4.417141531,3.233932046,1.557545349
3.364108124,4.302180745,1.368983549
2.172744887,5.220532418,0.974203801
0.899443351,5.954741803,0.563136552
-0.428852003,6.476400475,0.276543281
-1.795300992,6.758984223,0.130293068
-3.172790069,6.778195848,0.071363981
-4.518709816,6.515075604,0.049786952
-5.779993702,5.959211899,0.040729529
-6.899426577,5.110917648,0.035781836
-7.820084968,3.98245183,0.032639312
-8.488482282,2.598566131,0.030633754
-8.857251386,0.996497927,0.029510654
-8.887646288,-0.774574771,0.029167197
-8.551854115,-2.654623142,0.029598993
-7.835029989,-4.574396817,0.030898991
-6.736957347,-6.457568234,0.033289293
-5.273242149,-8.223344634,0.037202214
-3.475968778,-9.789480571,0.043464754
-1.393778585,-11.07560503,0.053736332
0.90859547,-12.00677128,0.071648716
3.351113211,-12.51714959,0.10616437
5.838659515,-12.55387886,0.183062313
8.257145911,-12.0814832,0.391553189
10.44827678,-11.08905403,1.110342048
12.06779577,-9.611879893,4.253769714
11.84150522,-7.830978905,18.87711409
6.269839401,-6.44217213,49.46237852
-1.198591142,-6.492277603,29.10101961
-2.963338327,-7.515424978,6.816436309
-2.049611535,-8.65226064,1.58498413
-0.404276792,-9.599432003,0.517383072
1.512525756,-10.24786896,0.275270122
3.54765849,-10.53511739,0.240306163
5.596842842,-10.41896168,0.309627967
7.552544322,-9.875383745,0.540078896
9.272959982,-8.903583407,1.234899592
10.489749,-7.542306394,3.582128829
10.47037204,-5.927167561,11.62144256
7.530137463,-4.454996401,28.69933691
2.038207952,-3.803236419,28.6225827
-1.116863349,-4.06644427,11.31697855
-1.545058811,-4.693208656,3.259504131
-0.919724049,-5.330503163,1.009108864
0.071836929,-5.844642999,0.402547714
1.217554518,-6.175427386,0.229590125
2.427182206,-6.286495374,0.187376433
3.637409889,-6.153885429,0.199760924
4.788938472,-5.764310887,0.254047147
5.820437271,-5.115908479,0.36619389
6.665438499,-4.219879862,0.582599695
7.247427288,-3.103037715,0.998811613
7.47143922,-1.811939995,1.776303322
7.219466511,-0.41899828,3.074297887
6.38450453,0.973006701,4.713884195
4.993304804,2.241828836,5.737734443
3.322455592,3.286447082,5.105766898
1.735807776,4.069887066,3.280004582
0.38695493,4.609583408,1.595671151
-0.781712674,4.931885692,0.633237713
-1.862765016,5.047007656,0.230445317
-2.89624824,4.951655275,0.096247033
-3.873565167,4.639354014,0.057310574
-4.7619809,4.107760857,0.045401158
-5.520974714,3.362140211,0.040418436
-6.109799868,2.41669838,0.037596882
-6.490992125,1.294938464,0.03590721
-6.632597335,0.029473256,0.035099258
-6.510019086,-1.338593955,0.035114053
-6.107646573,-2.760698718,0.03599
-5.42022989,-4.18223971,0.037864735
-4.453936979,-5.544369143,0.041013957
-3.227031857,-6.786106823,0.045938375
-1.770128095,-7.846718879,0.053547059
-0.126001345,-8.668291703,0.065560222
1.650999628,-9.198427571,0.085459561
3.495773605,-9.393002071,0.120938002
5.332986637,-9.218984526,0.190875778
7.075579141,-8.657529798,0.347376235
8.615296778,-7.708264142,0.752110555
9.783370869,-6.398282716,1.951895916
10.2087127,-4.808571013,5.736858885
8.986238404,-3.152194141,15.63816197
5.162229827,-1.885189578,25.62701116
0.898541149,-1.426854229,17.49867616
-1.078692393,-1.595256089,6.357761661
-1.461347823,-2.001228884,1.896667858
-1.238569725,-2.446002288,0.595055304
-0.783003659,-2.85241637,0.232462273
-0.212068604,-3.183282606,0.129828258
0.426889541,-3.414055878,0.102879223
1.102856506,-3.525984752,0.10111341
1.787248944,-3.504925819,0.110328729
2.450720624,-3.341617982,0.12683066
3.062952661,-3.032274172,0.150297227
3.593393187,-2.579149383,0.181541624
4.012399157,-1.990954257,0.221405798
4.292657413,-1.283034971,0.269560136
4.410901246,-0.477242456,0.322794868
4.349933867,0.398597695,0.373165354
4.100761758,1.311695573,0.407600762
3.66419711,2.225791401,0.411473828
3.050926041,3.102960868,0.376739355
2.279493033,3.905362173,0.309676296
1.373183639,4.596556916,0.22986674
0.358014386,5.142362751,0.15880228
-0.736884046,5.511599097,0.108025235
-1.877573644,5.677141345,0.077008425
-3.024396476,5.617360762,0.059371964
-4.132741305,5.317695694,0.049114649
-5.154952326,4.772055031,0.04269076
-6.042590448,3.983889299,0.038425432
-6.748691261,2.966874267,0.035567222
-7.229968685,1.745184989,0.03375732
-7.448960623,0.353339219,0.032819341
-7.376072726,-1.164408234,0.032686665
-6.991446222,-2.755126763,0.03338245
-6.286568099,-4.358718398,0.035028044
-5.265541048,-5.909846028,0.037880657
-3.94594176,-7.340237319,0.042419908
-2.359211521,-8.58130096,0.049535779
-0.550556677,-9.566980859,0.060955449
1.421601256,-10.23676706,0.0802941
3.486429141,-10.53879833,0.115920554
5.561067686,-10.43306606,0.189760858
7.548212516,-9.895006317,0.368081421
9.32142398,-8.920839062,0.883388692
10.65728155,-7.540528877,2.654070857
10.9521369,-5.863277434,9.181992914
8.560377337,-4.229396385,26.40710449
2.838441692,-3.345920406,32.34578987
-1.138175802,-3.496079745,13.7475819
-1.939437811,-4.127172462,3.765829999
-1.465183005,-4.818940481,1.055346156
-0.567571763,-5.416198045,0.374892089
0.509382133,-5.853466036,0.193936748
1.674302934,-6.091299528,0.149388088
2.867850203,-6.101957163,0.153654434
4.035255261,-5.867168729,0.18836345
5.120055086,-5.378728554,0.259380387
6.062255805,-4.639852732,0.391516936
6.796229313,-3.667003411,0.638108003
7.246229386,-2.492514492,1.098009927
7.32020459,-1.168596681,1.913822656
6.91380379,0.22771438,3.158025632
5.959894206,1.593938874,4.496903597
4.542412875,2.818918472,5.012479324
2.940441109,3.821379454,4.111135558
1.435207104,4.57663423,2.48183825
0.110423715,5.09754083,1.155308317
-1.093632304,5.398087722,0.447091397
-2.241470053,5.478654503,0.166046466
-3.348786528,5.331090187,0.076517958
-4.392843588,4.947666143,0.050729141
-5.333376955,4.326869747,0.042110814
-6.125361271,3.476070816,0.037974987
-6.724895941,2.412529361,0.035485002
-7.092253434,1.16360494,0.034013218
-7.194097353,-0.233547426,0.033387025
-7.005423315,-1.732734533,0.033571302
-6.511275704,-3.279923244,0.03462445
-5.708179639,-4.814861868,0.036712608
-4.605215727,-6.273091805,0.040160727
-3.224672943,-7.588299135,0.045564676
-1.602236477,-8.694940276,0.054034902
0.21329514,-9.531065369,0.067757162
2.160688282,-10.04126276,0.091398584
4.167063698,-10.17967547,0.136018372
6.147855029,-9.913149468,0.231293106
8.002583572,-9.224966716,0.468676635
9.593243284,-8.121121899,1.170623441
10.65096998,-6.647259411,3.56952812
10.43322139,-4.947534137,11.73294652
7.304982055,-3.42695948,28.17145268
1.860923982,-2.740345882,26.87570784
-1.228169644,-2.946533736,10.35923585
-1.764119489,-3.516806481,2.897385733
-1.32893475,-4.12544802,0.849420195
-0.554401891,-4.651522519,0.315432121
0.371977439,-5.040834781,0.169603148
1.375764299,-5.259488227,0.133199219
2.406980235,-5.283202375,0.135738185
3.419202387,-5.095646752,0.160429715
4.36495003,-4.688927292,0.207689195
5.195022359,-4.064569546,0.287405924
5.858640684,-3.234608107,0.419142121
6.303564192,-2.222731345,0.633463339
6.47670069,-1.065466443,0.965990828
6.328188298,0.186942869,1.427397659
5.825251644,1.471315344,1.936796149
4.979079873,2.716650909,2.27137139
3.866147521,3.855267816,2.180806428
2.604872101,4.835244563,1.658094899
1.291020246,5.62396586,0.993497715
-0.038752244,6.200129522,0.482507448
-1.382612128,6.544042498,0.207019975
-2.733194354,6.634862856,0.094832803
-4.06118649,6.453838576,0.056755763
-5.320058418,5.988758986,0.043519602
-6.455418616,5.237067813,0.037467789
-7.411480328,4.207535848,0.033871053
-8.134906916,2.921021282,0.031569702
-8.577626719,1.410617464,0.030209189
-8.699336598,-0.278735092,0.029651541
-8.469818015,-2.091168714,0.029866883
-7.871005504,-3.961338473,0.030919644
-6.898714861,-5.816383203,0.032990273
-5.563939104,-7.578357656,0.036438266
-3.893635544,-9.16707489,0.041945689
-1.930954575,-10.50327974,0.050848955
0.265084098,-11.51206328,0.065969473
2.620327409,-12.12643265,0.093940094
5.046079213,-12.29100767,0.152682673
7.437376404,-11.96605651,0.299604529
9.65928664,-11.13311792,0.75784172
11.47122169,-9.808556632,2.571313258
12.12287085,-8.098793887,10.90242506
8.991736399,-6.438622224,38.03469982
1.181910558,-5.86715682,40.66795313
-2.622068198,-6.57944525,12.19001797
-2.460158189,-7.662682856,2.744389172
-1.127623502,-8.652280639,0.769267854
0.582666276,-9.398425145,0.328260073
2.458057091,-9.828918126,0.22974894
4.390797439,-9.896175341,0.245855744
6.28555227,-9.569324213,0.360174323
8.034005577,-8.835835645,0.682350122
9.480598408,-7.708579523,1.635144224
10.30513192,-6.247158541,4.719693885
9.673473107,-4.626684351,13.89743908
6.229463283,-3.281358353,27.48792636
1.438394231,-2.754888015,22.25705192
-0.975737393,-2.970432308,8.527900174
-1.332025307,-3.466318454,2.57395891
-0.89061013,-3.979218642,0.827256545
-0.156219526,-4.406310795,0.3329544
0.707744085,-4.699590586,0.187254956
1.631036233,-4.829487816,0.14781302
2.565580004,-4.775858757,0.148444578
3.467444524,-4.526396146,0.171795271
4.292653245,-4.076927838,0.216588802
4.99669167,-3.432149862,0.289264482
5.535069654,-2.606390651,0.40180176
5.86442031,-1.624264961,0.569065788
5.94476842,-0.521052308,0.799738891
5.744784705,0.657632313,1.075149665
5.251951816,1.857773501,1.322538275
4.485106571,3.021519273,1.420614215
3.497449748,4.094007213,1.280006588
2.358005322,5.029218512,0.94386186
1.122312846,5.790896619,0.569004021
-0.179098681,6.348841448,0.291011437
-1.526851469,6.675304818,0.140439989
-2.894031436,6.744906068,0.076437656
-4.239487824,6.537313011,0.052223466
-5.511433549,6.0403332,0.042105104
-6.653324297,5.252153232,0.036694064
-7.608320643,4.182659861,0.033283997
-8.322481846,2.854083415,0.031085804
-8.747461291,1.301089157,0.029804342
-8.84301692,-0.42966338,0.029315446
-8.579346556,-2.280500447,0.029597322
-7.939167289,-4.184252603,0.030723125
-6.919440017,-6.066290064,0.032886004
-5.532647906,-7.847033125,0.036467875
-3.807551703,-9.444873612,0.042195988
-1.789375469,-10.77942638,0.051508807
0.460563396,-11.77501781,0.067486732
2.865612376,-12.36432797,0.097513691
5.334270757,-12.49217028,0.162058723
7.757777504,-12.1196829,0.328870548
9.992673056,-11.23048875,0.871873671
11.76329437,-9.846924159,3.124877194
12.13572445,-8.100389925,13.7186353
8.019199512,-6.526131873,43.97679559
0.031948914,-6.221706917,36.59668068
-2.877385203,-7.102836231,9.597904833
-2.329235213,-8.234150735,2.15702876
-0.822029806,-9.222211919,0.641509727
1.012674014,-9.936647265,0.301759773
2.992092362,-10.30930791,0.234676875
5.009765455,-10.29444617,0.275584705
6.963828478,-9.863804805,0.441902414
8.730006868,-9.009843129,0.926640522
10.10293621,-7.756805528,2.480050701
10.57885,-6.197709018,7.801828952
8.834866412,-4.61258659,22.00086378
3.910384489,-3.608301436,31.20960457
-0.308892362,-3.56793855,16.24496782
-1.496778811,-4.076247875,5.020163016
-1.196189347,-4.692384806,1.488840165
-0.383540891,-5.233215278,0.531083364
0.631437969,-5.624297711,0.259873073
1.737157481,-5.82472502,0.183355261
2.869092055,-5.807539616,0.174893072
3.972150388,-5.555808297,0.203429326
4.991475531,-5.062612967,0.269234965
5.869933844,-4.332095263,0.391552333
6.546460281,-3.380964509,0.612323159
6.95340541,-2.240558291,1.003945712
7.014076247,-0.959662677,1.658144225
6.649609706,0.392622131,2.596882017
5.81653848,1.727946913,3.563239713
4.579901652,2.951788908,3.945622365
3.138719404,3.990165241,3.331532766
1.706432357,4.809126387,2.121801227
0.370869736,5.404783084,1.049273326
-0.891508568,5.778278299,0.428735301
-2.120626091,5.922809013,0.165420439
-3.322171894,5.825940259,0.077089713
-4.468964986,5.476698631,0.050638577
-5.517071959,4.87087353,0.041542321
-6.417444707,4.013717792,0.037100903
-7.121787981,2.921083607,0.034388564
-7.58576595,1.619749671,0.032731536
-7.771401012,0.147208487,0.031928124
-7.649207159,-1.449031153,0.031920647
-7.200106076,-3.112618736,0.032745882
-6.417058169,-4.779999318,0.034544197
-5.306327986,-6.382483152,0.037604215
-3.888310355,-7.848697656,0.042464729
-2.19786435,-9.107354866,0.050139625
-0.284139141,-10.09025449,0.062642533
1.790045029,-10.73544002,0.084325307
3.948988571,-10.99044968,0.125697069
6.104124902,-10.81571118,0.215826789
8.149666388,-10.18853858,0.44868122
9.938598685,-9.109872333,1.180537818
11.16863169,-7.623493436,3.922081617
